Date-Time,DOP,Latitude,Longitude,Altitude (ft),Speed (mph),Heading (deg),mod1 Down (Mbs),mod1 Up (Mbs),mod1 Ping (Sec)
2014/10/02 13:02:09,2.16,38.37034,-121.95702,95.472,69.870,0.0,-81,2.453,0.000,0.347
2014/10/02 13:02:14,2.16,38.36936,-121.95828,97.769,69.480,0.0,-81,2.419,1.125,0.612
2014/10/02 13:02:19,2.16,38.36839,-121.95955,101.378,69.030,0.0,-81,1.933,0.667,0.170
2014/10/02 13:02:24,2.16,38.36742,-121.96083,108.924,70.598,0.0,-81,2.481,0.375,0.309
2014/10/02 13:02:29,2.16,38.36642,-121.96213,113.517,70.408,0.0,-65,2.439,0.875,0.258
2014/10/02 13:02:34,2.16,38.36544,-121.96341,117.782,69.697,0.0,-65,2.258,0.625,0.393
2014/10/02 13:02:39,2.16,38.36450,-121.96469,123.031,68.308,0.0,-65,2.720,0.667,0.458
2014/10/02 13:02:44,2.16,38.36366,-121.96603,124.672,67.033,0.0,-65,2.461,0.000,1.063
2014/10/02 13:02:49,2.16,38.36283,-121.96738,124.344,66.453,0.0,-65,1.052,0.500,0.570
2014/10/02 13:02:54,2.16,38.36201,-121.96872,127.953,66.236,0.0,-65,1.292,0.500,1.398
2014/10/02 13:02:59,2.16,38.36120,-121.97005,136.483,66.375,0.0,-91,0.663,0.500,2.241
2014/10/02 13:03:04,2.16,38.36038,-121.97140,146.654,66.346,0.0,-91,1.182,0.625,1.671
2014/10/02 13:03:09,2.16,38.35938,-121.97301,152.559,67.290,0.0,-91,1.489,0.625,1.399
2014/10/02 13:03:14,2.46,38.35845,-121.97429,147.966,68.510,0.0,-91,1.592,0.000,1.569
2014/10/02 13:03:19,2.16,38.35741,-121.97544,145.341,69.317,0.0,-91,0.439,0.500,3.905
2014/10/02 13:03:24,2.15,38.35634,-121.97659,150.262,69.795,0.0,-91,0.847,0.375,0.688
2014/10/02 13:03:29,2.15,38.35528,-121.97771,166.339,67.680,0.0,-95,1.097,0.333,1.189
2014/10/02 13:03:34,2.15,38.35425,-121.97884,169.619,67.897,0.0,-95,0.556,0.417,2.052
2014/10/02 13:03:39,2.15,38.35333,-121.98006,166.995,64.860,0.0,-95,0.900,0.667,0.823
2014/10/02 13:03:44,2.76,38.35260,-121.98146,165.026,67.201,0.0,-95,1.447,0.000,1.034
2014/10/02 13:03:49,2.15,38.35200,-121.98297,177.493,65.644,0.0,-95,1.803,0.875,0.870
2014/10/02 13:03:54,2.15,38.35142,-121.98446,185.367,64.543,0.0,-95,0.767,1.125,0.789
2014/10/02 13:03:59,2.15,38.35084,-121.98596,181.430,66.641,0.0,-73,0.994,0.750,0.511
2014/10/02 13:04:04,2.15,38.35024,-121.98750,169.619,67.314,0.0,-73,0.942,0.792,0.522
2014/10/02 13:04:09,2.25,38.34963,-121.98907,156.168,69.759,0.0,-73,1.455,0.708,0.653
2014/10/02 13:04:14,2.15,38.34901,-121.99066,152.887,68.379,0.0,-73,1.925,0.000,0.973
2014/10/02 13:04:19,2.25,38.34840,-121.99223,152.559,68.616,0.0,-73,1.778,1.000,0.169
2014/10/02 13:04:24,2.15,38.34779,-121.99380,152.887,68.894,0.0,-73,2.461,0.500,0.373
2014/10/02 13:04:29,2.15,38.34717,-121.99539,153.871,70.246,0.0,-81,2.697,0.625,0.239
2014/10/02 13:04:34,2.24,38.34654,-121.99700,153.871,69.410,0.0,-81,2.667,0.625,0.288
2014/10/02 13:04:40,2.24,38.34580,-121.99889,148.950,69.299,0.0,-81,1.302,0.500,0.275
2014/10/02 13:04:45,2.24,38.34518,-122.00046,149.934,68.402,0.0,-81,2.312,0.917,0.316
2014/10/02 13:04:50,2.16,38.34457,-122.00201,156.168,65.941,0.0,-81,2.300,1.250,0.293
2014/10/02 13:04:55,2.27,38.34400,-122.00349,171.588,63.696,0.0,-81,2.661,0.708,0.330
2014/10/02 13:05:00,2.16,38.34349,-122.00502,185.696,65.959,0.0,-81,2.158,0.000,0.402
2014/10/02 13:05:05,2.16,38.34303,-122.00664,188.648,67.722,0.0,-71,1.434,0.917,1.209
2014/10/02 13:05:10,2.16,38.34256,-122.00828,188.976,69.028,0.0,-71,1.833,0.500,0.393
2014/10/02 13:05:15,2.16,38.34206,-122.00989,188.976,67.112,0.0,-71,1.328,0.000,0.000
2014/10/02 13:05:20,2.16,38.34142,-122.01139,192.913,67.532,0.0,-71,1.589,0.500,0.967
2014/10/02 13:05:25,2.16,38.34063,-122.01283,203.412,69.125,0.0,-71,2.592,0.875,0.457
2014/10/02 13:05:30,2.16,38.33969,-122.01414,211.614,69.529,0.0,-71,2.478,1.042,0.699
2014/10/02 13:05:35,2.16,38.33862,-122.01530,218.504,69.937,0.0,-81,2.128,1.000,1.016
2014/10/02 13:05:40,2.14,38.33745,-122.01628,220.801,68.784,0.0,-81,2.369,0.833,0.823
2014/10/02 13:05:45,2.14,38.33621,-122.01710,220.801,69.668,0.0,-81,2.542,1.042,0.329
2014/10/02 13:05:50,2.39,38.33497,-122.01789,222.769,68.864,0.0,-81,2.322,0.917,0.304
2014/10/02 13:05:55,2.39,38.33371,-122.01869,220.472,70.369,0.0,-81,1.925,0.625,0.181
2014/10/02 13:06:00,2.39,38.33243,-122.01950,217.520,72.414,0.0,-81,1.525,0.000,1.689
2014/10/02 13:06:05,2.13,38.33111,-122.02034,215.551,73.913,0.0,-51,0.909,0.500,0.226
2014/10/02 13:06:10,2.39,38.32977,-122.02119,214.567,74.743,0.0,-51,1.733,1.083,0.920
2014/10/02 13:06:15,2.38,38.32841,-122.02206,216.864,76.278,0.0,-51,2.242,0.917,0.894
2014/10/02 13:06:20,2.38,38.32704,-122.02293,229.003,76.156,0.0,-51,2.436,1.042,0.815
2014/10/02 13:06:25,2.13,38.32567,-122.02380,233.924,76.199,0.0,-51,2.378,1.125,0.791
2014/10/02 13:06:30,2.23,38.32431,-122.02467,248.360,75.331,0.0,-51,1.917,1.042,0.883
2014/10/02 13:06:35,2.34,38.32300,-122.02558,269.357,72.520,0.0,-73,1.714,0.583,0.598
2014/10/02 13:06:40,2.22,38.32182,-122.02660,283.793,70.113,0.0,-73,2.708,0.708,0.179
2014/10/02 13:06:45,2.34,38.32067,-122.02763,289.042,70.666,0.0,-73,1.850,0.458,0.526
2014/10/02 13:06:50,2.22,38.31947,-122.02870,286.745,73.137,0.0,-73,1.231,0.292,0.330
2014/10/02 13:06:55,2.22,38.31826,-122.02978,283.465,73.282,0.0,-73,0.853,0.708,0.166
2014/10/02 13:07:00,2.22,38.31710,-122.03081,282.808,67.456,0.0,-73,1.411,0.000,0.431
2014/10/02 13:07:05,2.22,38.31594,-122.03174,277.231,69.834,0.0,-73,1.992,1.333,2.054
2014/10/02 13:07:10,2.22,38.31464,-122.03246,260.499,71.910,0.0,-51,2.419,1.208,1.998
2014/10/02 13:07:15,2.22,38.31323,-122.03295,243.766,73.372,0.0,-51,3.153,1.167,1.479
2014/10/02 13:07:20,2.54,38.31178,-122.03322,226.050,72.225,0.0,-51,2.931,1.208,0.619
2014/10/02 13:07:25,2.22,38.31036,-122.03345,214.567,70.569,0.0,-51,2.989,0.875,0.747
2014/10/02 13:07:30,2.22,38.30895,-122.03368,205.052,70.064,0.0,-51,2.167,1.208,0.734
2014/10/02 13:07:35,2.22,38.30755,-122.03387,198.163,71.872,0.0,-51,0.000,1.208,1.791
2014/10/02 13:07:40,2.21,38.30607,-122.03396,191.601,75.100,0.0,-69,2.928,0.000,3.411
2014/10/02 13:07:45,2.21,38.30455,-122.03399,181.430,76.362,0.0,-69,2.836,1.458,1.415
2014/10/02 13:07:50,2.21,38.30301,-122.03401,175.197,76.141,0.0,-69,2.992,1.333,0.259
2014/10/02 13:07:55,2.21,38.30152,-122.03403,170.276,72.836,0.0,-69,3.256,0.875,0.286
2014/10/02 13:08:00,2.21,38.30006,-122.03407,168.307,72.888,0.0,-69,2.164,0.000,0.430
2014/10/02 13:08:05,2.21,38.29857,-122.03410,163.386,74.601,0.0,-69,1.911,0.875,0.327
2014/10/02 13:08:10,2.21,38.29709,-122.03413,161.745,72.720,0.0,-91,1.953,0.458,0.220
2014/10/02 13:08:15,2.21,38.29564,-122.03416,160.761,71.203,0.0,-91,1.353,0.000,1.165
2014/10/02 13:08:20,2.21,38.29420,-122.03417,156.824,71.288,0.0,-91,1.767,0.417,0.338
2014/10/02 13:08:25,2.21,38.29277,-122.03430,145.997,72.790,0.0,-91,0.613,0.458,0.638
2014/10/02 13:08:30,2.5,38.29139,-122.03478,140.092,70.411,0.0,-91,1.060,0.417,2.883
2014/10/02 13:08:35,2.2,38.29014,-122.03562,125.656,70.475,0.0,-91,1.003,0.000,1.848
2014/10/02 13:08:40,2.2,38.28897,-122.03657,104.987,66.906,0.0,-73,2.508,1.333,0.000
2014/10/02 13:08:45,2.2,38.28784,-122.03753,97.113,68.824,0.0,-73,1.492,1.333,0.807
2014/10/02 13:08:50,2.2,38.28666,-122.03850,94.160,70.123,0.0,-73,2.603,0.875,0.790
2014/10/02 13:08:55,2.32,38.28548,-122.03949,90.223,71.052,0.0,-73,2.300,0.000,0.422
2014/10/02 13:09:00,2.2,38.28431,-122.04052,84.974,69.774,0.0,-73,2.169,0.875,0.182
2014/10/02 13:09:05,2.2,38.28314,-122.04149,66.929,70.720,0.0,-73,3.150,0.458,0.197
2014/10/02 13:09:10,2.48,38.28194,-122.04252,60.039,72.037,0.0,-73,2.611,1.292,0.408
2014/10/02 13:09:15,2.2,38.28072,-122.04353,54.134,71.779,0.0,-77,2.105,0.000,0.190
2014/10/02 13:09:20,2.2,38.27957,-122.04456,68.898,68.857,0.0,-77,2.936,0.875,0.159
2014/10/02 13:09:25,2.2,38.27841,-122.04555,76.444,70.107,0.0,-77,2.958,0.000,0.735
2014/10/02 13:09:30,2.19,38.27728,-122.04651,85.302,65.020,0.0,-77,2.103,0.875,0.735
2014/10/02 13:09:35,2.19,38.27618,-122.04745,94.816,66.154,0.0,-77,1.880,0.958,2.386
2014/10/02 13:09:40,2.19,38.27506,-122.04839,99.081,67.092,0.0,-77,0.356,0.000,1.137
2014/10/02 13:09:45,2.19,38.27394,-122.04935,94.160,67.660,0.0,-71,0.922,0.417,0.258
2014/10/02 13:09:50,2.19,38.27281,-122.05033,90.879,67.953,0.0,-71,1.092,0.417,1.258
2014/10/02 13:09:55,2.19,38.27168,-122.05128,79.068,66.773,0.0,-71,1.192,0.875,1.699
2014/10/02 13:10:00,2.19,38.27054,-122.05225,61.352,69.314,0.0,-71,1.692,0.000,2.746
2014/10/02 13:10:05,2.19,38.26936,-122.05324,49.213,71.019,0.0,-71,1.786,0.875,4.703
2014/10/02 13:10:10,2.19,38.26818,-122.05423,42.323,69.156,0.0,-71,1.922,0.875,0.000
2014/10/02 13:10:15,2.44,38.26701,-122.05520,33.465,69.954,0.0,-75,2.056,0.000,4.507
2014/10/02 13:10:20,2.18,38.26585,-122.05621,27.231,69.773,0.0,-75,2.167,0.875,1.989
2014/10/02 13:10:25,2.18,38.26468,-122.05720,24.278,69.713,0.0,-75,2.103,0.917,0.471
2014/10/02 13:10:30,2.18,38.26354,-122.05818,24.278,67.392,0.0,-75,1.652,0.000,1.598
2014/10/02 13:10:35,2.18,38.26241,-122.05917,27.559,67.960,0.0,-75,1.106,0.875,0.930
2014/10/02 13:10:40,2.18,38.26126,-122.06013,24.934,69.094,0.0,-75,0.694,0.875,1.043
2014/10/02 13:10:45,2.09,38.26009,-122.06112,27.231,71.225,0.0,-81,0.261,0.875,3.391
2014/10/02 13:10:50,2.09,38.25889,-122.06215,30.512,72.481,0.0,-81,1.206,0.000,0.538
2014/10/02 13:10:55,2.11,38.25767,-122.06315,27.887,70.968,0.0,-81,1.653,0.917,0.321
2014/10/02 13:11:00,2.08,38.25648,-122.06415,21.982,71.967,0.0,-81,2.156,0.917,0.411
2014/10/02 13:11:05,2.08,38.25528,-122.06518,20.997,72.380,0.0,-81,1.275,0.458,1.081
2014/10/02 13:11:10,2.08,38.25411,-122.06618,23.294,70.568,0.0,-81,2.814,0.000,0.998
2014/10/02 13:11:15,2.08,38.25293,-122.06718,23.622,69.767,0.0,-81,2.989,0.000,0.325
2014/10/02 13:11:20,2.08,38.25178,-122.06815,39.042,68.903,0.0,-71,2.889,0.000,0.198
2014/10/02 13:11:25,2.08,38.25061,-122.06915,47.572,70.970,0.0,-71,1.256,0.042,0.211
2014/10/02 13:11:30,2.08,38.24947,-122.07025,41.339,71.626,0.0,-71,1.528,0.000,1.418
2014/10/02 13:11:35,2.08,38.24852,-122.07162,28.215,71.371,0.0,-71,1.433,0.542,0.307
2014/10/02 13:11:40,2.08,38.24784,-122.07318,18.373,69.512,0.0,-71,1.461,0.333,0.289
2014/10/02 13:11:45,2.07,38.24736,-122.07490,16.404,72.291,0.0,-71,1.522,0.167,0.375
2014/10/02 13:11:50,2.07,38.24684,-122.07664,14.436,73.047,0.0,-75,1.850,0.500,0.640
2014/10/02 13:11:55,2.63,38.24619,-122.07829,15.748,71.977,0.0,-75,2.316,0.667,0.224
2014/10/02 13:12:00,2.07,38.24550,-122.07987,21.982,70.437,0.0,-75,3.034,0.750,0.169
2014/10/02 13:12:05,2.07,38.24481,-122.08145,28.871,71.052,0.0,-75,3.194,0.542,0.289
2014/10/02 13:12:10,2.07,38.24412,-122.08304,39.042,71.049,0.0,-75,3.189,0.500,0.182
2014/10/02 13:12:15,2.07,38.24345,-122.08458,43.635,68.952,0.0,-75,2.422,0.500,0.198
2014/10/02 13:12:20,2.07,38.24275,-122.08616,44.291,73.216,0.0,-77,2.578,0.000,0.255
2014/10/02 13:12:25,2.07,38.24200,-122.08783,44.948,77.859,0.0,-77,2.503,0.333,0.746
2014/10/02 13:12:30,2.07,38.24122,-122.08959,44.619,79.320,0.0,-77,2.694,0.333,0.235
2014/10/02 13:12:35,2.06,38.24046,-122.09136,42.651,79.357,0.0,-77,3.056,0.417,0.187
2014/10/02 13:12:41,2.06,38.23967,-122.09314,40.682,78.841,0.0,-77,2.833,0.458,0.517
2014/10/02 13:12:46,2.06,38.23891,-122.09488,40.354,78.892,0.0,-77,2.194,0.458,0.218
2014/10/02 13:12:51,2.06,38.23814,-122.09664,40.026,78.730,0.0,-69,0.000,0.208,0.622
2014/10/02 13:12:56,2.06,38.23738,-122.09840,38.058,78.939,0.0,-69,0.692,0.250,0.177
2014/10/02 13:13:01,2.06,38.23660,-122.10017,36.089,79.593,0.0,-69,1.189,0.792,0.519
2014/10/02 13:13:06,2.06,38.23584,-122.10193,33.793,78.969,0.0,-69,1.711,1.000,0.818
2014/10/02 13:13:11,2.06,38.23507,-122.10367,32.152,76.902,0.0,-69,2.470,1.125,0.734
2014/10/02 13:13:16,2.06,38.23433,-122.10536,31.824,75.675,0.0,-69,2.992,1.125,1.207
2014/10/02 13:13:21,2.06,38.23359,-122.10705,32.480,75.675,0.0,-69,2.764,0.833,1.057
2014/10/02 13:13:26,2.05,38.23286,-122.10873,33.793,75.413,0.0,-63,3.011,1.125,0.711
2014/10/02 13:13:31,2.05,38.23212,-122.11042,36.417,75.403,0.0,-63,3.175,1.167,0.626
2014/10/02 13:13:36,2.05,38.23140,-122.11207,41.667,72.776,0.0,-63,2.636,0.875,0.595
2014/10/02 13:13:41,2.05,38.23070,-122.11370,41.995,73.779,0.0,-63,2.653,0.875,0.258
2014/10/02 13:13:46,2.05,38.22999,-122.11538,38.058,75.963,0.0,-63,2.684,0.375,0.336
2014/10/02 13:13:51,2.59,38.22925,-122.11709,35.105,77.217,0.0,-63,2.003,0.000,0.157
2014/10/02 13:13:56,2.05,38.22848,-122.11883,32.480,78.786,0.0,-75,1.439,0.333,0.162
2014/10/02 13:14:01,2.05,38.22767,-122.12056,29.528,78.836,0.0,-75,3.161,0.375,0.204
2014/10/02 13:14:06,2.19,38.22684,-122.12222,26.247,77.331,0.0,-75,3.258,0.625,0.163
2014/10/02 13:14:11,2.04,38.22578,-122.12420,25.262,78.777,0.0,-75,2.722,0.500,0.692
2014/10/02 13:14:16,2.04,38.22487,-122.12581,23.622,76.384,0.0,-75,1.425,0.000,0.966
2014/10/02 13:14:21,2.04,38.22395,-122.12734,23.950,75.390,0.0,-75,1.517,0.375,0.527
2014/10/02 13:14:26,2.04,38.22302,-122.12881,24.278,70.847,0.0,-83,1.433,0.417,0.330
2014/10/02 13:14:31,2.04,38.22210,-122.13017,22.310,70.996,0.0,-83,0.855,0.375,0.326
2014/10/02 13:14:36,2.04,38.22116,-122.13152,20.669,69.441,0.0,-83,1.664,0.000,0.389
2014/10/02 13:14:41,2.04,38.22025,-122.13288,21.654,69.467,0.0,-83,1.378,0.500,0.586
2014/10/02 13:14:46,2.18,38.21934,-122.13420,21.325,68.739,0.0,-83,1.225,0.375,0.301
2014/10/02 13:14:51,2.18,38.21841,-122.13554,18.701,70.236,0.0,-83,1.741,0.500,0.294
2014/10/02 13:14:56,2.03,38.21751,-122.13693,19.357,70.592,0.0,-85,2.006,0.542,0.241
2014/10/02 13:15:01,2.56,38.21666,-122.13830,18.373,64.709,0.0,-85,2.267,0.500,0.378
2014/10/02 13:15:06,2.03,38.21579,-122.13943,19.357,61.217,0.0,-85,2.161,0.875,0.350
2014/10/02 13:15:11,2.03,38.21494,-122.14060,24.934,62.439,0.0,-85,2.444,0.625,0.250
2014/10/02 13:15:16,2.17,38.21411,-122.14180,28.543,63.123,0.0,-85,2.236,0.500,0.651
2014/10/02 13:15:21,2.16,38.21326,-122.14303,32.808,65.189,0.0,-85,1.750,0.917,0.646
2014/10/02 13:15:26,2.03,38.21239,-122.14429,37.073,66.293,0.0,-67,2.603,0.000,0.157
2014/10/02 13:15:31,2.03,38.21151,-122.14557,43.307,66.236,0.0,-67,3.308,0.625,0.195
2014/10/02 13:15:36,2.16,38.21063,-122.14684,49.213,66.104,0.0,-67,3.733,0.625,0.236
2014/10/02 13:15:41,2.16,38.20975,-122.14812,53.806,67.638,0.0,-67,3.594,0.625,0.244
2014/10/02 13:15:46,2.15,38.20882,-122.14943,54.134,69.836,0.0,-67,3.242,0.875,0.351
2014/10/02 13:15:51,2.02,38.20782,-122.15067,55.118,70.589,0.0,-67,3.025,1.208,0.867
2014/10/02 13:15:56,2.02,38.20676,-122.15189,64.961,70.846,0.0,-67,2.069,0.500,0.208
2014/10/02 13:16:01,2.02,38.20572,-122.15309,80.381,69.586,0.0,-71,1.369,0.917,0.712
2014/10/02 13:16:06,2.02,38.20469,-122.15427,94.160,68.377,0.0,-71,1.947,0.750,0.306
2014/10/02 13:16:11,2.02,38.20369,-122.15544,109.908,67.194,0.0,-71,2.083,0.750,0.317
2014/10/02 13:16:16,2.02,38.20272,-122.15654,127.625,61.568,0.0,-71,2.686,1.000,0.249
2014/10/02 13:16:21,2.02,38.20186,-122.15753,145.669,55.526,0.0,-71,3.489,0.875,0.178
2014/10/02 13:16:26,2.01,38.20104,-122.15846,160.433,54.517,0.0,-71,2.811,0.750,0.282
2014/10/02 13:16:31,2.01,38.20020,-122.15941,171.260,57.769,0.0,-71,2.900,1.125,0.416
2014/10/02 13:16:36,2.01,38.19928,-122.16042,183.071,62.424,0.0,-71,2.381,0.875,0.955
2014/10/02 13:16:41,2.01,38.19832,-122.16152,196.850,65.663,0.0,-71,2.216,0.000,1.017
2014/10/02 13:16:46,2.14,38.19732,-122.16267,209.974,68.296,0.0,-71,2.381,0.875,1.266
2014/10/02 13:16:51,2.14,38.19628,-122.16386,224.081,70.783,0.0,-71,2.075,0.833,0.304
2014/10/02 13:16:56,2.14,38.19518,-122.16504,241.798,72.191,0.0,-71,2.397,0.458,0.206
2014/10/02 13:17:01,2.14,38.19398,-122.16610,261.483,72.637,0.0,-79,2.853,0.250,0.235
2014/10/02 13:17:06,2.14,38.19279,-122.16716,281.824,72.489,0.0,-79,2.317,0.625,0.429
2014/10/02 13:17:11,2.0,38.19162,-122.16828,299.869,72.995,0.0,-79,0.831,0.250,1.521
2014/10/02 13:17:16,2.0,38.19046,-122.16944,307.743,73.672,0.0,-79,1.917,0.833,0.407
2014/10/02 13:17:21,2.12,38.18939,-122.17077,310.367,74.881,0.0,-79,2.769,1.000,0.263
2014/10/02 13:17:26,2.0,38.18847,-122.17230,311.024,76.314,0.0,-79,2.983,0.958,0.525
2014/10/02 13:17:31,2.0,38.18770,-122.17401,311.024,77.292,0.0,-87,2.589,1.000,0.475
2014/10/02 13:17:36,2.0,38.18713,-122.17582,311.680,76.488,0.0,-87,2.767,0.000,0.670
2014/10/02 13:17:41,2.0,38.18658,-122.17766,314.304,77.311,0.0,-87,3.264,1.125,0.407
2014/10/02 13:17:46,2.0,38.18598,-122.17948,318.898,77.828,0.0,-87,1.964,0.750,1.903
2014/10/02 13:17:51,2.11,38.18517,-122.18116,320.538,77.253,0.0,-87,1.730,0.625,1.017
2014/10/02 13:17:56,2.17,38.18416,-122.18265,330.709,77.482,0.0,-87,2.456,1.125,0.558
2014/10/02 13:18:01,3.08,38.18297,-122.18394,335.302,77.665,0.0,-87,2.897,1.250,1.346
2014/10/02 13:18:07,1.99,38.18179,-122.18519,345.801,75.569,0.0,-69,2.703,0.833,1.091
2014/10/02 13:18:12,1.99,38.18079,-122.18664,360.892,75.655,0.0,-69,2.803,1.042,0.166
2014/10/02 13:18:17,2.49,38.17990,-122.18819,378.281,74.840,0.0,-69,2.564,0.750,0.310
2014/10/02 13:18:22,1.99,38.17888,-122.18960,386.483,75.787,0.0,-69,2.520,0.000,1.071
2014/10/02 13:18:27,1.99,38.17768,-122.19081,385.171,76.433,0.0,-69,2.681,0.833,0.631
2014/10/02 13:18:32,2.09,38.17638,-122.19185,388.780,76.711,0.0,-69,2.486,1.125,0.283
2014/10/02 13:18:37,3.06,38.17506,-122.19288,394.685,78.230,0.0,-71,2.669,0.625,0.442
2014/10/02 13:18:42,2.09,38.17381,-122.19409,397.966,78.216,0.0,-71,2.825,0.750,0.794
2014/10/02 13:18:47,1.98,38.17273,-122.19553,400.262,77.345,0.0,-71,2.997,1.125,0.195
2014/10/02 13:18:52,1.98,38.17172,-122.19702,410.105,76.988,0.0,-71,2.928,0.875,0.714
2014/10/02 13:18:57,1.98,38.17070,-122.19848,420.276,76.149,0.0,-71,2.239,0.875,0.670
2014/10/02 13:19:02,1.98,38.16969,-122.19992,427.493,75.405,0.0,-71,2.800,1.000,0.279
2014/10/02 13:19:07,1.98,38.16867,-122.20135,433.727,75.349,0.0,-67,1.958,0.667,0.362
2014/10/02 13:19:12,2.08,38.16766,-122.20278,440.945,74.697,0.0,-67,2.500,0.833,0.626
2014/10/02 13:19:17,1.97,38.16667,-122.20418,447.178,73.241,0.0,-67,3.000,1.083,0.613
2014/10/02 13:19:22,1.97,38.16571,-122.20563,446.522,75.309,0.0,-67,2.908,1.000,0.843
2014/10/02 13:19:27,1.97,38.16473,-122.20715,434.383,79.266,0.0,-67,2.917,0.833,1.004
2014/10/02 13:19:32,1.97,38.16355,-122.20860,407.808,82.993,0.0,-67,2.753,0.000,0.323
2014/10/02 13:19:37,1.97,38.16221,-122.20979,372.703,80.337,0.0,-69,1.136,0.833,0.454
2014/10/02 13:19:42,1.97,38.16083,-122.21077,347.113,76.271,0.0,-69,2.545,0.708,0.242
2014/10/02 13:19:47,1.97,38.15953,-122.21169,343.176,74.696,0.0,-69,2.814,1.250,0.846
2014/10/02 13:19:52,1.97,38.15797,-122.21280,364.829,72.813,0.0,-69,2.500,1.125,1.566
2014/10/02 13:19:57,1.97,38.15672,-122.21368,391.076,68.870,0.0,-69,1.844,0.000,1.066
2014/10/02 13:20:02,2.06,38.15553,-122.21453,408.136,67.723,0.0,-69,0.725,1.042,1.151
2014/10/02 13:20:07,2.06,38.15432,-122.21538,416.339,69.665,0.0,-69,2.439,0.583,0.219
2014/10/02 13:20:12,2.0,38.15300,-122.21614,414.042,74.069,0.0,-87,1.822,0.583,0.785
2014/10/02 13:20:17,1.96,38.15155,-122.21667,397.310,75.622,0.0,-87,0.803,0.417,0.810
2014/10/02 13:20:22,2.05,38.15006,-122.21692,373.688,74.324,0.0,-87,0.870,0.000,1.096
2014/10/02 13:20:27,1.96,38.14858,-122.21691,347.113,72.428,0.0,-87,0.000,0.375,0.333
2014/10/02 13:20:32,2.05,38.14713,-122.21681,319.554,72.048,0.0,-87,1.108,0.208,0.654
2014/10/02 13:20:37,2.05,38.14571,-122.21688,296.588,71.248,0.0,-87,0.377,0.000,0.000
2014/10/02 13:20:42,1.95,38.14430,-122.21721,270.669,71.261,0.0,-83,0.163,0.333,5.623
2014/10/02 13:20:47,2.04,38.14294,-122.21778,243.438,72.977,0.0,-83,0.253,0.375,3.109
2014/10/02 13:20:52,1.95,38.14157,-122.21861,206.037,76.588,0.0,-83,0.374,0.000,1.215
2014/10/02 13:20:57,1.95,38.14019,-122.21948,167.323,76.550,0.0,-83,0.000,0.458,2.458
2014/10/02 13:21:02,2.04,38.13882,-122.22035,129.593,75.362,0.0,-83,0.000,0.542,1.931
2014/10/02 13:21:07,1.95,38.13747,-122.22123,104.331,74.653,0.0,-83,0.000,0.000,1.651
2014/10/02 13:21:12,2.04,38.13616,-122.22207,92.848,71.988,0.0,-79,0.000,0.750,1.899
2014/10/02 13:21:17,2.03,38.13485,-122.22291,86.942,73.234,0.0,-79,0.000,1.292,2.775
2014/10/02 13:21:22,1.94,38.13355,-122.22374,83.005,71.215,0.0,-79,0.000,1.625,0.000
2014/10/02 13:21:27,1.94,38.13225,-122.22457,81.365,73.541,0.0,-79,0.000,0.958,2.551
2014/10/02 13:21:32,1.94,38.13093,-122.22541,86.286,73.538,0.0,-79,0.000,0.958,3.349
2014/10/02 13:21:37,2.03,38.12962,-122.22625,93.176,73.085,0.0,-79,0.000,0.000,2.634
2014/10/02 13:21:42,2.03,38.12832,-122.22708,96.129,71.418,0.0,-75,0.000,1.417,2.942
2014/10/02 13:21:47,1.94,38.12710,-122.22787,97.113,66.069,0.0,-75,0.006,0.958,2.803
2014/10/02 13:21:52,1.94,38.12594,-122.22860,103.346,63.503,0.0,-75,2.125,0.958,0.963
2014/10/02 13:21:57,2.02,38.12480,-122.22930,114.173,62.423,0.0,-75,0.003,0.958,0.549
2014/10/02 13:22:02,2.02,38.12362,-122.22986,121.391,61.408,0.0,-75,0.080,0.000,2.489
2014/10/02 13:22:07,1.93,38.12245,-122.23025,124.672,60.999,0.0,-75,2.728,0.542,0.230
2014/10/02 13:22:12,1.93,38.12122,-122.23045,131.234,62.237,0.0,-57,1.220,1.417,0.529
2014/10/02 13:22:17,1.93,38.11999,-122.23048,136.483,60.510,0.0,-57,1.158,0.958,1.746
2014/10/02 13:22:22,1.93,38.11876,-122.23039,129.593,61.577,0.0,-57,1.964,0.000,2.311
2014/10/02 13:22:27,1.93,38.11751,-122.23030,126.312,62.301,0.0,-57,2.667,0.000,1.619
2014/10/02 13:22:32,1.93,38.11624,-122.23018,113.517,62.490,0.0,-57,2.494,0.000,2.882
2014/10/02 13:22:37,1.93,38.11498,-122.23007,92.192,63.007,0.0,-57,2.259,0.000,0.449
2014/10/02 13:22:42,2.39,38.11369,-122.22997,71.522,64.524,0.0,-57,0.647,0.000,0.880
2014/10/02 13:22:47,1.92,38.11237,-122.22986,57.415,65.879,0.0,-87,0.786,0.042,0.646
2014/10/02 13:22:52,1.92,38.11104,-122.22976,47.900,67.044,0.0,-87,1.231,0.500,0.388
2014/10/02 13:22:57,2.02,38.10970,-122.22972,43.635,64.509,0.0,-87,1.883,0.833,1.281
2014/10/02 13:23:02,1.92,38.10844,-122.22973,43.635,60.641,0.0,-87,1.117,0.292,0.000
2014/10/02 13:23:07,1.92,38.10720,-122.22974,45.932,61.183,0.0,-87,0.579,0.000,2.826
2014/10/02 13:23:12,1.92,38.10598,-122.22975,40.354,59.348,0.0,-87,0.533,0.417,3.222
